lprn,lsf,unitsftc,bathstot,roomsn,sfan,sfdn,cencityn,urbsubn,urbann,riuraln,agelt5,age510,age1015,agegte30,inadeq,degreen,s87,s88,s89,s90,s91,s92,s93,verylg,large,siz1to3,small,prvlocn,firbuy,incbuy,incsell,qbusb,qbusn,agen,ageb,blkbuy,blksell,marbuy,marsell,sfbuy,sfsell,edubuy,edusell,kidbuy,kidsell,cenind,saltotbt,saltotnt
10.46313,6.929517,0,1,6,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,26000,25000,0,0,33,57,0,0,1,1,0,0,0,0,1,0,0,0,0
10.46313,7.640123,0,1,5,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,22560,25000,0,0,22,61,0,0,1,0,0,1,0,0,0,0,0,0,0
10.46313,7.354362,0,1,7,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,35000,0,0,28,31,1,1,1,1,0,0,0,0,0,1,0,0,0
10.46313,6.766191,0,1.5,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,23000,23000,1,0,21,28,0,0,1,1,0,0,0,0,1,1,0,0,0
10.46313,6.828712,0,2,4,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,21600,18700,0,0,27,19,0,0,1,1,0,0,0,0,1,1,0,0,0
10.4913,7.649693,0,1,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7000,0,0,0,46,69,0,0,0,0,1,1,0,0,1,0,0,0,0
10.4913,7.560081,0,1,4,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48000,22000,0,0,25,38,0,0,1,1,0,0,0,0,0,1,0,0,0
10.4913,6.907755,0,2,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18500,43500,0,0,30,28,0,0,1,1,0,0,0,0,0,1,0,0,0
10.49408,7.783224,0,1.5,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,37000,48000,0,0,29,45,0,1,1,1,0,0,0,0,1,1,0,0,0
10.51599,7.599902,0,1,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,38,78,0,0,0,0,1,1,0,0,1,0,0,0,0
10.5187,6.761573,0,1,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,28000,47000,0,0,27,30,0,0,1,1,0,0,1,0,1,1,0,0,0
10.5187,7.495542,0,2,7,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,18563,37000,0,0,38,34,0,0,1,1,0,0,0,0,1,0,0,0,0
10.5187,7.313221,0,1.5,5,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,17000,45800,0,0,32,49,0,0,0,1,1,0,0,0,1,1,0,0,0
10.52409,7.244227,0,1,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,29160,53500,0,0,26,28,0,0,1,1,0,0,0,0,0,0,0,0,0
10.53212,7.090077,0,1.5,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6000,0,0,0,46,71,0,0,0,0,0,1,0,0,0,0,0,0,0
10.54537,7.244227,0,2,7,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16640,16000,0,0,26,34,0,0,1,1,0,0,0,0,1,1,0,0,0
10.54537,6.856462,0,1,5,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,30000,18000,0,0,35,38,0,0,1,1,0,0,0,0,1,1,0,0,0
10.55844,7.763021,0,1,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,10000,0,0,36,30,0,0,0,1,1,0,1,1,0,1,0,0,0
10.55844,7.006695,0,1,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8600,9500,0,0,47,34,0,0,0,0,1,1,0,0,0,1,0,0,0
10.56878,7.994295,0,1,9,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,24000,0,0,0,50,73,0,0,1,0,0,1,0,0,0,0,0,0,0
10.57134,7.094235,0,2,4,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,76,0,0,1,1,0,0,0,0,0,0,0,0,0
10.58408,6.956545,0,1,4,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,29500,0,0,0,36,68,0,0,0,0,1,1,0,0,0,0,0,0,0
10.58408,7.313221,0,1,7,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,16000,31000,0,0,40,30,0,0,1,1,0,0,0,0,1,1,0,0,0
10.58661,7.244227,0,1,6,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,46000,0,0,58,31,0,0,0,1,1,0,0,0,0,1,0,0,0
10.59165,6.802395,0,1,4,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,14000,77000,0,0,44,37,0,0,1,0,0,0,1,0,0,0,0,0,0
10.59416,7.090077,0,1,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,35000,0,0,33,40,0,0,1,0,0,0,0,0,1,0,0,0,0
10.59666,6.754604,0,1,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,26000,15200,0,0,33,64,0,0,1,1,0,0,1,0,1,0,0,0,0
10.59666,7.783224,0,1,5,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,0,0,80,25,0,0,1,0,0,0,0,1,0,0,0,0,0
10.59666,6.828712,0,2,5,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,45000,23900,0,0,54,26,0,0,1,1,0,0,0,0,1,1,0,0,0
10.59666,7.326466,0,1.5,4,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,16000,22000,0,0,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0
10.59666,7.644919,0,1,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,46000,4160,0,0,32,32,0,0,1,0,0,0,0,1,0,0,0,0,0
10.59666,7.012115,0,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,8000,29000,0,0,27,31,1,0,0,1,1,0,0,0,1,1,0,0,0
10.59666,7.438384,0,1.5,7,0,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,31000,0,0,38,57,0,0,1,1,0,0,0,0,1,1,0,0,0
10.59666,7.20786,0,2,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,30000,0,0,0,47,69,0,0,1,0,0,1,0,0,0,0,0,0,0
10.59666,7.24065,0,1,6,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,30000,25000,0,0,25,30,0,0,0,1,0,0,1,0,0,1,0,0,0
10.59666,7.313221,0,2,6,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,24000,32000,0,0,23,32,0,0,1,1,0,0,0,1,1,1,0,0,0
10.59666,6.907755,0,1,5,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,61,80,0,0,0,0,1,1,0,1,0,0,0,0,0
10.62135,6.887553,0,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42000,0,0,77,36,0,0,1,1,0,0,0,0,0,0,0,0,0
10.62135,7.380879,0,1,7,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,36000,40000,0,0,31,28,0,0,1,1,0,0,0,0,1,1,0,0,0
10.62135,7.625595,0,1.5,6,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,26000,27000,0,0,29,36,0,0,1,1,0,0,0,0,1,1,0,0,0
10.62622,6.907755,0,1,6,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,33500,3200,0,0,29,60,0,0,0,1,0,0,0,0,0,0,0,0,0
10.63347,6.79794,0,1,4,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,25000,0,0,1,40,72,0,0,0,0,1,1,1,0,0,0,0,0,0
10.63347,7.029973,0,1,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,34000,38000,0,0,23,30,0,0,1,1,0,0,0,0,0,1,0,0,0
10.64545,6.802395,0,1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,30000,52000,0,0,30,29,0,0,0,0,1,0,1,1,0,1,0,0,0
10.64545,7.226936,0,2,5,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,27500,0,1,0,40,37,0,0,1,0,0,1,0,0,1,0,0,0,0
10.64545,7.244227,0,1.5,6,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,50000,20000,0,0,29,31,0,0,1,1,0,0,0,0,1,1,0,0,0
10.64545,7.003066,0,1,5,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,31000,61000,0,0,29,28,0,0,1,1,0,0,0,0,0,1,0,0,0
10.64545,7.438384,0,2,5,0,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,77600,40000,0,0,33,43,0,0,1,1,0,0,0,0,0,0,0,0,0
10.66898,7.064759,0,1.5,6,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,19000,17000,0,0,29,35,0,0,0,1,0,0,0,0,0,1,0,0,0
10.66898,6.907755,0,1,5,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,27700,13000,1,0,42,51,0,0,1,1,0,0,0,0,0,1,0,0,0
10.66898,7.17012,0,1,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,30000,31000,0,1,22,29,0,0,1,1,0,0,0,0,1,1,0,0,0
10.66898,6.917706,0,1,5,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40000,0,1,55,39,0,0,1,1,0,0,0,0,0,1,0,0,0
10.66898,7.495542,0,1,6,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,27000,34000,1,0,30,38,0,0,0,1,1,0,1,1,0,0,0,0,0
10.66898,7.528332,0,1,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,74,59,0,0,0,0,1,1,0,0,0,0,0,0,0
10.68054,7.377759,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,3400,0,0,40,47,0,0,0,0,1,1,1,0,1,1,0,0,0
10.69197,7.34601,0,1.5,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,45000,41000,0,0,29,31,0,0,1,1,0,0,0,1,0,1,0,0,0
10.69197,6.593045,0,2,4,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,28000,36000,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
10.71444,7.090077,0,1,6,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10440,0,0,24,47,0,0,0,0,1,1,0,0,1,1,0,0,0
10.71444,7.499977,0,1.5,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,33000,0,0,0,38,70,0,0,0,1,1,0,0,0,0,0,0,0,0
10.71444,7.903965,0,1,6,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,26000,0,0,29,61,0,0,1,1,0,0,0,0,1,0,0,0,0
10.71444,7.495542,0,1,7,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23000,20998,0,0,45,34,0,0,1,1,0,0,0,0,1,1,0,0,0
10.71444,7.897296,0,1,5,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,52000,0,0,64,41,0,0,1,0,0,1,0,1,0,0,0,0,0
10.72549,6.907755,0,1.5,5,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,36000,60000,0,0,50,45,0,0,1,1,0,0,0,0,1,1,0,0,0
10.73642,7.234177,0,2,6,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,60000,1,0,33,38,0,0,1,1,0,0,1,0,1,0,0,0,0
10.73642,6.907755,0,1,4,0,1,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,36000,45000,0,0,30,28,0,0,0,1,0,0,0,1,0,1,0,0,0
10.73642,7.279319,0,1.5,7,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,23000,13200,0,0,39,37,0,0,1,0,0,1,0,0,1,1,0,0,0
10.73642,7.003066,0,1.5,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27000,0,0,63,32,0,0,1,1,0,0,0,0,0,1,0,0,0
10.73642,6.927558,0,2,6,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,36000,22800,0,0,27,34,1,1,1,1,0,0,0,0,0,1,0,0,0
10.73642,7.244227,0,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,27000,25000,0,0,24,29,0,0,1,1,0,0,0,0,0,1,0,0,0
10.75579,8.294049,1,1,7,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,29000,40000,0,0,30,50,1,0,1,1,0,0,0,0,1,1,0,0,0
10.75792,7.408531,0,2,7,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,30000,25600,1,0,34,57,0,0,0,1,1,0,0,0,1,1,0,0,0
10.75792,7.640123,0,1,9,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,47000,0,0,0,24,70,0,0,1,0,0,0,0,0,0,0,0,0,0
10.75792,7.495542,0,2,6,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,47000,20000,0,0,27,27,0,0,1,0,0,1,0,0,1,0,0,0,0
10.76851,6.907755,0,1,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37000,49000,0,1,59,29,0,0,0,1,0,0,0,1,0,1,0,0,0
10.76851,7.539027,0,1,5,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,24000,0,0,37,28,0,0,1,1,0,0,0,0,0,0,0,0,0
10.76851,7.534763,0,1.5,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,8000,1,0,45,30,0,0,1,1,0,0,0,0,1,1,0,0,0
10.76851,7.649693,0,1.5,9,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,35000,31000,1,0,43,68,0,0,0,1,1,0,0,0,0,0,0,0,0
10.76851,6.756932,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,37000,30000,0,1,31,26,0,0,1,1,0,0,1,0,0,0,0,0,0
10.77898,7.293018,0,1,6,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,21500,0,1,0,29,62,0,0,1,0,0,0,0,0,1,0,0,0,0
10.77898,7.886081,0,1.5,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,28000,5100,0,0,26,75,0,0,1,1,0,0,0,0,0,0,0,0,0
10.77898,7.776535,0,2.5,8,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34000,0,1,36,38,0,0,1,1,0,0,1,1,1,1,0,0,0
10.79755,7.495542,0,1.5,6,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,43000,47000,0,0,27,33,1,0,1,1,0,0,1,0,0,0,0,0,0
10.7996,7.090077,0,1,5,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,31000,59000,0,0,41,32,1,0,1,1,0,0,0,1,1,1,0,0,0
10.7996,7.377759,0,1.5,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,38500,32000,0,0,25,43,0,0,1,1,0,0,0,1,0,0,0,0,0
10.7996,7.740664,0,1.5,6,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37000,0,1,38,30,0,0,1,1,0,0,1,1,1,1,0,0,0
10.7996,7.003066,0,1.5,5,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,18000,30000,1,0,26,26,0,0,1,1,0,0,1,0,1,1,0,0,0
10.7996,7.185387,0,2,6,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,15650,22000,0,0,29,56,1,0,1,1,0,0,0,0,1,0,0,0,0
10.7996,7.478735,0,1.5,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,31000,0,0,41,36,0,0,0,1,1,0,0,0,0,1,0,0,0
10.7996,7.750615,0,2,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,17000,21000,1,0,32,30,0,0,1,1,0,0,0,1,1,1,0,0,0
10.80163,7.745003,0,1.5,7,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32000,32000,0,0,32,31,1,0,1,1,0,0,0,0,1,1,0,0,0
10.80975,7.408531,0,1.5,6,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,23000,25000,0,0,45,37,0,0,1,1,0,0,0,0,1,1,0,0,0
10.80975,7.116394,0,1.5,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21000,22000,0,0,44,29,0,0,0,1,1,0,0,0,0,1,0,0,0
10.80975,7.20786,0,1.5,6,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39000,1,1,77,38,0,0,0,1,1,0,0,0,0,1,0,0,0
10.81479,7.495542,0,1,7,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24000,0,0,76,59,0,0,0,1,0,0,0,0,0,0,0,0,0
10.8178,7.688913,0,1,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21000,34000,0,0,23,50,0,0,1,1,0,0,0,0,1,1,0,0,0
10.8178,6.794587,0,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,35000,0,0,29,24,0,0,0,1,1,0,0,0,1,0,0,0,0
10.8178,7.313221,0,1.5,6,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30000,32500,0,0,28,58,0,0,1,1,0,0,1,1,1,0,0,0,0
10.8198,7.438384,0,1.5,6,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,47000,35000,0,0,27,39,0,0,1,1,0,0,0,1,0,1,0,0,0
10.8198,6.907755,0,1,4,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,35000,60000,0,0,33,48,0,0,1,1,0,0,0,0,0,0,0,0,0
10.8198,7.560081,0,1,6,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,83,0,0,1,1,0,0,1,0,0,0,0,0,0
10.8198,8.006368,0,2,7,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,13624,30000,1,0,39,34,0,0,0,1,1,0,0,0,1,1,0,0,0
10.8198,7.244227,0,1.5,7,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,69526,0,0,48,36,0,0,1,1,0,0,0,1,1,1,0,0,0
10.8198,7.17012,0,2,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,55000,31000,0,0,26,30,0,0,0,1,0,0,1,1,0,1,0,0,0
10.8198,7.17012,0,1,5,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,76000,50000,0,0,42,35,0,0,0,1,0,0,1,1,0,1,0,0,0
10.8198,6.966967,0,1,6,0,1,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,28000,18000,0,0,36,32,0,0,0,0,0,1,0,0,1,1,0,0,0
10.8198,7.024649,0,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56000,0,1,39,30,1,0,0,0,0,1,1,0,0,0,0,0,0
10.8198,7.783224,0,1.5,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,0,0,0,23,63,0,0,1,0,0,0,0,0,0,0,0,0,0
10.8198,6.962244,0,2,5,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2000,0,0,66,69,0,0,1,0,0,0,0,0,0,0,0,0,0
10.8396,7.313221,0,1.5,6,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,125000,49000,0,0,29,37,0,0,1,0,0,0,0,1,0,0,0,0,1
10.84936,7.305188,0,1,4,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15000,1,0,68,38,0,0,0,0,1,1,0,0,0,0,0,0,0
10.84936,7.003066,0,1,7,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,25000,55000,0,0,27,38,0,0,1,1,0,0,0,0,1,1,0,0,0
10.85709,7.090077,0,2,5,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,3600,0,0,49,25,0,0,1,0,0,1,0,0,0,0,0,0,0
10.85902,7.17012,0,1.5,7,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0,0,35,53,0,0,0,1,1,0,0,0,1,1,0,0,0
10.85902,8.188689,0,1.5,6,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,37000,28000,0,0,29,31,0,0,1,1,0,0,0,0,1,1,0,0,0
10.85902,7.244227,0,1.5,6,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,29500,24000,0,0,33,68,0,0,1,1,0,0,0,0,1,0,0,0,0
10.85902,7.130899,0,1,5,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,12180,15000,1,0,50,41,0,0,0,1,1,0,0,0,0,0,0,0,0
10.85902,7.783224,0,1.5,4,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,28000,26000,0,0,29,34,0,0,1,1,0,0,0,0,1,1,0,0,0
10.85902,7.783224,0,2,6,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,28000,45000,0,0,30,41,0,0,1,1,0,0,0,0,1,1,0,0,0
10.85902,7.329094,0,2.5,4,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,18700,19499,0,0,46,59,0,0,0,0,0,1,0,0,1,0,0,0,0
10.86859,7.090077,0,2,8,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,45000,0,1,26,37,0,0,1,1,0,0,0,0,1,1,0,0,0
10.87807,8.294049,1,2,14,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,16000,1,0,54,42,0,0,0,1,1,0,0,0,0,1,0,0,0
10.87807,7.003066,0,2,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,20000,0,0,27,38,0,0,0,1,0,0,0,0,1,1,0,0,0
10.87807,7.783224,0,2,7,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,31000,0,0,67,38,0,0,1,1,0,0,0,1,0,1,0,0,0
10.87807,7.600903,0,1,5,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,19999,103500,0,0,36,57,0,0,1,1,0,0,0,0,0,0,0,0,0
10.88746,7.599902,0,1,6,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,32000,54393,0,0,30,36,1,0,1,0,0,0,0,0,1,1,0,0,0
10.8949,6.802395,0,1,5,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,25000,0,0,0,31,81,0,0,1,0,0,1,0,0,1,0,0,0,0
10.8949,8.006368,0,1.5,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,35000,30500,0,0,26,50,0,0,1,1,0,0,1,1,0,1,0,0,0
10.89676,7.090077,0,2.5,6,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,49000,0,0,0,25,70,0,0,1,1,0,0,1,1,0,0,0,0,0
10.89676,7.509335,0,1.5,5,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,47000,52000,0,0,24,36,0,0,1,1,0,0,0,1,0,0,0,0,0
