firmid,year,kod2,kod3,kod4,r,ec,cc,h,h_interp,c1,c2,c3,c4,c5,k1,k2,k3,f1,f2,f3,f4,f5,lagk1,lagk2,lagk3,lagf1,lagf2,lagf3,lagf4,lagf5,lc,va,lc_was_fixed
"94195081",2019,"55","551","5510",189535,118884,70651,NA,NA,31,0,0,0,0,788972,0,347252,1117501,0,0,0,1136224,836832,0,335178,1124558,0,0,0,1172010,NA,NA,NA
"94195148",2019,"55","551","5510",479605,298231,181374,NA,NA,119,0,0,0,0,1553178,36383,401034,1572769,0,225042,0,1990595,1556504,36451,410049,1553382,0,225042,0,2003004,NA,NA,NA
"94195161",2019,"55","551","5510",1788897,1384753,404144,1,1,31,0,0,0,0,5615028,631706,723178,0.560726930437347,0.0281604442940014,1193479,1623999,6969912,3721121,639672,601061,983401,2150000,1122500,489999,4961854,7436.46048109966,411580.4604811,"FALSE"
"94195345",2019,"55","551","5510",1162670,822241,340429,3,3,31,0,0,0,0,1349594,2761,258364,0.000860680343274395,0.0846997526188866,53288,4611,1610719,1390887,1362,134154,1425778,0,0,50832,1526403,22309.381443299,362738.381443299,"FALSE"
"94195370",2019,"55","551","5510",183480,135703,47777,1,1,30,0,0,0,0,372855,0,224110,0.478775729881069,0.00529090511213535,5000,0,596965,345302,0,276862,588032,0,5000,0,622164,7436.46048109966,55213.4604810997,"FALSE"
"94195609",2019,"55","551","5510",520213,454353,65860,NA,NA,26,0,0,0,0,382026,1825,1356056,1629471,0,0,0,1739907,382201,1219,1377048,1584764,0,0,0,1760468,NA,NA,NA
"94195843",2019,"55","551","5510",127220,83108,44112,6,6,29,0,0,0,0,1651280,0,166896,0.342409262859025,0.000137972943545279,1260742,0,1818176,1687998,48241,115899,224950,0,1264039,0,1852138,44618.7628865979,88730.7628865979,"FALSE"
"94196201",2019,"55","551","5510",3490695,3069608,421087,2,2,32,0,0,0,0,2299944,4258,3115651,0.571612987711706,0.0367286284391546,1050361,248356,5419853,2070723,3029,2703801,3434579,155476,590171,71514,4777553,14872.9209621993,435959.920962199,"FALSE"
"94196213",2019,"55","551","5510",200813,185799,15014,NA,NA,32,0,0,0,0,290508,1806,158299,287599,0,0,0,450613,275178,389,145309,289741,0,0,0,420876,NA,NA,NA
"94196225",2019,"55","551","5510",54326998,33121997,21205001,447,447,32,1,0,0,0,214555883,518372,21655078,0.202089762104225,0.329419408373963,11663155,8955066,236729333,132110435,385471,48200642,94253535,58780127,10147616,5565482,180696548,6397951.73476528,27602952.7347653,"FALSE"
"94196237",2019,"55","551","5510",340212,265389,74823,1,1,32,0,0,0,0,2098255,1371,286499,0.281029358833608,1.03253414413612e-005,408819,0,2386125,1937987,3006,282243,1634876,0,195525,0,2223236,7436.46048109966,82259.4604810997,"FALSE"
"94196262",2019,"55","551","5510",25837826,23326077,2511749,11,11,32,0,0,0,0,140822933,232876,7478621,0.175310771963546,4.45060755705357e-009,3391869,59995929,148534430,144821602,307127,8766702,25461678,51295739,3813484,59995929,153895431,157444.002421517,2669193.00242152,"FALSE"
"94196274",2019,"55","551","5510",250174,164289,85885,NA,NA,32,1,0,0,0,730347,0,200521,757635,0,67903,0,930868,735589,0,216615,799794,0,75098,0,952204,NA,NA,NA
"94196329",2019,"55","551","5510",50000,16925,33075,NA,NA,31,0,0,0,0,137661,0,198254,159691,0,69593,0,335915,138250,0,240471,140604,0,68536,0,378721,NA,NA,NA
"94196342",2019,"55","551","5510",2116008,2190109,-74101,4,4,32,0,0,0,0,10929056,39401,2226744,7192484,44976,1064500,3535436,13195201,10916382,35579,2628040,7662291,3547733,1064500,51068,13580001,29745.8419243986,-44355.1580756014,"FALSE"
"94196354",2019,"55","551","5510",879069,733905,145164,NA,NA,32,0,0,0,0,944591,2218,386639,952282,0,0,0,1333448,944784,0,582467,946528,0,0,0,1527251,NA,NA,NA
"94196380",2019,"55","551","5510",1155711,816747,338964,13,13,32,0,0,0,0,5481911,33178,274208,0.584102230460873,0.0907152703531224,0,0,5789297,5755075,32964,380938,340954,2923359,0,0,6168977,186070.184679975,525034.184679975,"FALSE"
"94196409",2019,"55","551","5510",12998761,15971926,-2973165,4,4,32,0,0,0,0,39657697,883394,6445073,22534032,6756543,4055459,5828712,46986164,41998048,286515,5963791,28463657,8051348,47860,4458896,48248354,29745.8419243986,-2943419.1580756,"FALSE"
"94196410",2019,"55","551","5510",202606,221443,-18837,NA,NA,31,0,0,0,0,169713,0,617340,374858,0,0,0,787053,170032,0,574822,409406,0,0,0,744854,NA,NA,NA
"94196434",2019,"55","551","5510",417959,351426,66533,NA,NA,31,0,0,0,0,2069772,6264,652364,2536380,0,138135,0,2728400,2060357,4991,583667,2490254,0,112546,0,2649015,NA,NA,NA
"94196446",2019,"55","551","5510",128201,105728,22473,NA,NA,31,0,0,0,0,729677,785,27465,443923,0,239816,0,757927,750670,3475,19558,439501,13122,239816,0,773703,NA,NA,NA
"94196460",2019,"55","551","5510",1448664,1297385,151279,1,1,31,0,0,0,0,1202189,122,935154,0.444532576345506,0.00250545737242064,0,0,2137465,1199527,132,859386,1275251,106854,0,0,2059045,7436.46048109966,158715.4604811,"FALSE"
"94196514",2019,"55","551","5510",301234,262586,38648,NA,NA,119,0,0,0,0,866758,2495,60642,841273,0,0,0,929895,762402,2077,147374,824911,0,0,0,911853,NA,NA,NA
"94196526",2019,"55","551","5510",134989,122455,12534,NA,NA,31,0,0,0,0,474909,15996,104044,559965,0,5027,0,594949,474909,1599,136777,558219,0,5027,0,613285,NA,NA,NA
"94196538",2019,"55","551","5510",23859,7862,15997,NA,NA,119,0,0,0,0,124709,0,18132,113985,0,0,0,142841,130432,0,25134,110117,0,0,0,155566,NA,NA,NA
"94196551",2019,"55","551","5510",1056368,640220,416148,NA,NA,31,0,0,0,0,1378586,496,1484795,2240446,104000,158696,68000,2863877,1471344,3677,1376315,1711848,172000,493551,68000,2851336,NA,NA,NA
"94196563",2019,"55","551","5510",3993864,2065128,1928736,1,1,31,0,0,0,0,8455950,17729,4753763,0.218239290421716,0.328596396539551,0,5,13227442,6376416,15439,6172620,9463023,1987673,0,415964,12564475,7436.46048109966,1936172.4604811,"FALSE"
"94196587",2019,"55","551","5510",40829,39208,1621,NA,NA,31,0,0,0,0,140556,230,19108,86875,0,3875,0,159894,146826,171,18910,95206,0,4718,0,165907,NA,NA,NA
"94196599",2019,"55","551","5510",138135,65070,73065,NA,NA,31,0,0,0,0,965420,0,123903,1016030,0,0,0,1089323,996959,0,85287,985185,0,0,0,1082246,NA,NA,NA
"94196618",2019,"55","551","5510",47820,78396,-30576,NA,NA,31,0,0,0,0,218422,2934,52351,239180,0,2940,0,273707,221958,2934,88749,273358,0,3414,0,313641,NA,NA,NA
"94196620",2019,"55","551","5510",27198,38224,-11026,NA,NA,31,0,0,0,0,256014,0,432700,-204438,0,628998,0,688714,317000,292,448399,-132270,0,628998,0,765691,NA,NA,NA
"94196643",2019,"55","551","5510",2260396,1931603,328793,NA,NA,23,0,0,0,0,9954107,27548,1222124,11018229,38473,0,0,11203779,10180638,10307,779665,10692486,43521,0,0,10970610,NA,NA,NA
"94197049",2019,"55","551","5510",110598,106494,4104,NA,NA,119,0,0,0,0,762445,439,1333984,814296,0,1132005,0,2096868,782805,764,1304410,838430,0,1134983,0,2087979,NA,NA,NA
"94197363",2019,"55","551","5510",289831,174979,114852,NA,NA,32,0,0,0,0,664462,110,677100,1187957,0,127158,0,1341672,697816,80,584151,1163855,0,72600,0,1282047,NA,NA,NA
"94197375",2019,"55","551","5510",2878444,2603141,275303,1,1,33,0,0,0,0,4604039,104618,633203,0.439426672098328,0.00222600329315958,0,90427,5341860,3867108,63436,537852,652037,471677,0,105308,4468396,7436.46048109966,282739.4604811,"FALSE"
"94197387",2019,"55","551","5510",2671127,2240824,430303,NA,NA,33,0,0,0,0,5779383,148435,1845171,5337030,0,1556802,200571,7772989,5894123,108369,1334049,4806063,0,1068250,698228,7336541,NA,NA,NA
"94197406",2019,"55","551","5510",689063,571953,117110,NA,NA,119,0,0,0,0,1576519,1587,301142,1852964,0,0,0,1879248,1604773,1676,317230,1856408,0,0,0,1923679,NA,NA,NA
"94197418",2019,"55","551","5510",1286361,533788,752573,NA,NA,33,0,0,0,0,2293813,0,716740,964765,0,1500000,0,3010553,1162421,0,321117,877497,0,500000,0,1483538,NA,NA,NA
"94197420",2019,"55","551","5510",4619051,4619522,-471,1,1,32,0,0,0,0,8816180,128858,590233,0.0020298369770237,3.293649448018e-089,0,99564,9535271,8717100,112990,1457434,1867092,4147825,1144100,604001,10287524,7436.46048109966,6965.46048109966,"FALSE"
"94197443",2019,"55","551","5510",954219,742411,211808,2,2,32,0,0,0,0,1923108,956,626575,0.580758600661437,0.0486696797849736,0,276591,2550639,1917464,0,534482,1951809,0,0,320563,2451946,14872.9209621993,226680.920962199,"FALSE"
"94197455",2019,"55","551","5510",5912,10062,-4150,NA,NA,32,0,0,0,0,121514,0,122069,236462,0,0,0,243583,129423,0,121910,250533,0,0,0,251333,NA,NA,NA
"94197467",2019,"55","551","5510",33928,36417,-2489,1,1,32,0,0,0,0,177488,0,154836,0.0505843116475911,1.34928646393361e-022,0,0,332324,182093,0,152710,328626,0,0,0,334803,7436.46048109966,4947.46048109966,"FALSE"
"94197492",2019,"55","551","5510",834837,638584,196253,6,6,41,0,0,0,0,1138155,7539,544095,0.520417109652494,0.183204346854623,0,0,1689789,1157741,7450,391435,1482409,0,0,0,1556626,44618.7628865979,240871.762886598,"FALSE"
"94197523",2019,"55","551","5510",98490,49941,48549,NA,NA,31,0,0,0,0,455820,5,63856,491469,0,0,0,519681,456037,7,26374,464363,0,0,0,482418,NA,NA,NA
"94197560",2019,"55","551","5510",45990,14056,31934,NA,NA,119,0,0,0,0,206676,0,257803,441711,0,0,0,464479,210604,0,227617,421263,0,0,0,438221,NA,NA,NA
"94197615",2019,"55","551","5510",244069,203921,40148,3,3,119,0,0,0,0,736819,994,80122,0.571195842136292,0.0363242814024791,51113,0,817935,737740,1151,75424,749916,0,54975,0,814315,22309.381443299,62457.381443299,"FALSE"
"94197627",2019,"55","551","5510",801421,755839,45582,1,1,31,0,0,0,0,1584748,0,875885,0.108961093694961,1.88897682187533e-013,158150,123,2460633,1707096,0,828699,2237699,86492,162503,15033,2535795,7436.46048109966,53018.4604810997,"FALSE"
"94197639",2019,"55","551","5510",265141,317186,-52045,1,1,31,0,0,0,0,403150,1574,35633,191614,0,170000,0,440357,409890,284,10833,252834,0,0,0,421007,7436.46048109966,-44608.5395189003,"FALSE"
"94197688",2019,"55","551","5510",154196,90185,64011,NA,NA,31,0,0,0,0,520059,0,115016,604814,0,0,0,635075,483659,0,122028,581588,0,0,0,605687,NA,NA,NA
"94197690",2019,"55","551","5510",429288,380529,48759,NA,NA,31,0,0,0,0,565922,0,35236,275727,0,0,0,601158,479928,1120,64525,274154,0,0,0,545573,NA,NA,NA
"94197707",2019,"55","551","5510",111495,102552,8943,NA,NA,31,0,0,0,0,508962,0,135400,455966,0,176506,0,644362,521391,0,138117,461961,0,189367,0,659508,NA,NA,NA
"94197732",2019,"55","551","5510",50880,56890,-6010,NA,NA,31,0,0,0,0,343362,0,2911,295478,0,0,0,346273,343362,0,3670,302896,0,0,0,347032,NA,NA,NA
"94197781",2019,"55","551","5510",85509,67540,17969,NA,NA,31,0,0,0,0,301870,0,80496,346931,0,29142,0,382366,312550,0,80722,345026,0,38311,0,393272,NA,NA,NA
"94197800",2019,"55","551","5510",239774,211366,28408,NA,NA,31,0,0,0,0,481376,69537,155243,640314,0,0,0,706156,491544,69537,126501,637352,0,0,0,687582,NA,NA,NA
"94197812",2019,"55","551","5510",461061,419223,41838,NA,NA,31,0,0,0,0,1203146,473,540612,1570573,0,152586,0,1744231,1230704,488,550305,1760490,0,0,0,1781497,NA,NA,NA
"94197824",2019,"55","551","5510",500839,443357,57482,NA,NA,31,0,0,0,0,1067887,19526,93338,689864,0,196742,0,1180751,1061542,17534,82814,714776,0,202193,0,1161890,NA,NA,NA
"94197861",2019,"55","551","5510",359313,331895,27418,NA,NA,119,0,0,0,0,363705,562,7438,238489,0,0,0,371705,382121,656,15037,270881,0,0,0,397814,NA,NA,NA
"94197885",2019,"55","551","5510",351781,222571,129210,NA,NA,31,0,0,0,0,1684776,82,400747,1948564,0,78349,0,2085605,1635309,75,431210,1915863,0,107190,0,2066594,NA,NA,NA
"94197897",2019,"55","551","5510",467094,422662,44432,NA,NA,31,0,0,0,0,857768,0,300928,937700,0,177819,0,1158696,887590,0,219872,961688,0,85435,0,1107462,NA,NA,NA
"94197928",2019,"55","551","5510",312510,179581,132929,3,3,31,0,0,0,0,419710,127,679949,0.545236689812662,0.157039915148621,80158,0,1099786,414953,173,490646,761354,0,80158,0,905772,22309.381443299,155238.381443299,"FALSE"
"94197930",2019,"55","551","5510",114036,102213,11823,1,1,30,0,0,0,0,111338,0,320680,0.196354919164937,3.50743896647534e-008,121493,0,432018,106428,0,318854,281780,0,129851,0,425282,7436.46048109966,19259.4604810997,"FALSE"
"94197965",2019,"55","551","5510",479536,487062,-7526,0,0,29,0,0,0,0,256984,3058,436019,666409,0,0,0,696061,266485,2791,543175,690076,0,0,0,812451,0,-7526,"FALSE"
"94198009",2019,"55","551","5510",139136,121522,17614,NA,NA,38,0,0,0,0,365934,0,175861,412837,0,99202,0,541795,359016,0,194200,418145,0,100451,0,553216,NA,NA,NA
"94198095",2019,"55","551","5510",809615,186260,623355,NA,NA,32,0,0,0,0,299808,0,830331,516602,0,0,0,1130139,291882,0,104523,394778,0,0,0,396405,NA,NA,NA
"94198600",2019,"55","551","5510",755317,619475,135842,1,1,31,0,0,0,0,1318624,0,1168648,0.313605127093061,4.56066933398486e-005,0,0,2487272,1094975,0,1488369,1795519,0,0,0,2583344,7436.46048109966,143278.4604811,"FALSE"
"94198624",2019,"55","551","5510",1339806,789700,550106,1,1,28,0,0,0,0,1636303,0,1199062,0.0454853842152152,0.257292760506528,0,0,2835365,1446866,0,1093612,2414512,0,0,0,2540478,7436.46048109966,557542.4604811,"FALSE"
"94198810",2019,"55","551","5510",449428,369293,80135,NA,NA,119,0,0,0,0,198742,383,566496,600443,0,0,0,765621,201240,488,496680,607307,0,0,0,698408,NA,NA,NA
"94198821",2019,"55","551","5510",51592,42889,8703,NA,NA,33,0,0,0,0,188380,0,198493,341698,14071,25980,0,386873,196445,0,185091,335084,14071,30372,0,381536,NA,NA,NA
"94198833",2019,"55","551","5510",219876,146827,73049,1,1,32,0,0,0,0,380173,915,109698,0.367902840492696,0.286049008943773,8759,0,490786,280471,1323,182651,464445,0,0,0,464445,7436.46048109966,80485.4604810997,"FALSE"
"94198869",2019,"55","551","5510",118916,89725,29191,0,0,31,0,0,0,0,499895,1835,451301,685511,138190,51628,0,953031,508355,156,405831,663518,138190,55446,0,914342,0,29191,"FALSE"
"94198882",2019,"55","551","5510",45000,22686,22314,NA,NA,31,0,0,0,0,434171,0,340857,761336,0,0,0,775028,440164,0,333384,744604,0,0,0,773548,NA,NA,NA
"94198913",2019,"55","551","5510",128597,97045,31552,NA,NA,30,0,0,0,0,287128,0,224089,498294,0,0,0,511217,286507,0,203330,480313,0,1634,0,489837,NA,NA,NA
"94198925",2019,"55","551","5510",864122,604129,259993,NA,NA,32,0,0,0,0,2084842,600,479054,1491570,174093,0,194943,2564496,2087540,600,372736,1439732,0,205823,0,2460876,NA,NA,NA
"94198937",2019,"55","551","5510",150999,108994,42005,NA,NA,119,0,0,0,0,283032,95,129634,405203,0,0,0,412761,270912,86,401425,672423,0,0,0,672423,NA,NA,NA
"94198950",2019,"55","551","5510",46336,34919,11417,NA,NA,30,0,0,0,0,220596,0,112898,318466,0,256,0,333494,220977,0,110959,309789,0,256,0,331936,NA,NA,NA
"94198974",2019,"55","551","5510",61530,46046,15484,NA,NA,30,0,0,0,0,120383,0,145315,262949,0,0,0,265698,108521,0,142939,251460,0,0,0,251460,NA,NA,NA
"94199020",2019,"55","551","5510",17700,17332,368,NA,NA,31,0,0,0,0,257447,0,33569,287594,0,0,0,291016,255114,0,35486,287623,0,0,0,290600,NA,NA,NA
"94199043",2019,"55","551","5510",143706,96514,47192,NA,NA,29,0,0,0,0,401546,0,51896,431975,0,13355,0,453442,431327,0,28930,425648,0,27421,0,460257,NA,NA,NA
"94199055",2019,"55","551","5510",101751,84586,17165,NA,NA,30,0,0,0,0,286619,0,56969,337800,0,0,0,343588,285259,0,49215,328355,0,0,0,334474,NA,NA,NA
"94199100",2019,"55","551","5510",132016,79212,52804,NA,NA,119,0,0,0,0,193164,4143,402687,578668,0,0,0,599994,196460,0,348508,538537,0,0,0,544968,NA,NA,NA
"94199111",2019,"55","551","5510",444022,180698,263324,1,1,30,0,0,0,0,1837133,0,284553,0.501290097366297,0.200561378745439,130769,0,2121686,1956933,0,413866,1406719,0,147964,0,2370799,7436.46048109966,270760.4604811,"FALSE"
"94199135",2019,"55","551","5510",595952,245639,350313,NA,NA,30,0,0,0,0,975620,460,446609,1264245,0,0,0,1422689,1192818,671,122481,1046377,0,0,0,1315970,NA,NA,NA
"94199147",2019,"55","551","5510",180640,93191,87449,NA,NA,119,0,0,0,0,177914,0,348868,465413,0,0,0,526782,175929,0,319347,407795,0,0,0,495276,NA,NA,NA
"94199159",2019,"55","551","5510",213383,196055,17328,NA,NA,30,0,0,0,0,381443,642,53286,414668,0,0,0,435371,371220,1030,67823,404020,0,0,0,440073,NA,NA,NA
"94199215",2019,"55","551","5510",274502,131656,142846,NA,NA,119,0,0,0,0,196013,0,584580,645719,0,0,0,780593,204488,0,605452,545627,0,0,0,809940,NA,NA,NA
"94199239",2019,"55","551","5510",59366,25802,33564,NA,NA,119,0,0,0,0,199707,0,116108,217813,0,0,0,315815,211210,0,134557,202034,0,0,0,345767,NA,NA,NA
"94199252",2019,"55","551","5510",89382,92946,-3564,NA,NA,29,0,0,0,0,504851,0,101260,606111,0,0,0,606111,532742,0,251541,691040,0,56505,0,784283,NA,NA,NA
"94199368",2019,"55","551","5510",0,79121,-79121,5,5,20,0,0,0,0,353302,0,231205,373876,144429,0,0,584507,377661,0,234397,452997,144429,0,0,612058,37182.3024054983,-41938.6975945017,"FALSE"
"94200151",2019,"55","551","5510",14665276,10429028,4236248,45,45,20,0,0,0,0,43344768,351565,10609009,0.525730329994137,0.178006762862095,1876000,0,54305342,43212828,370895,9377406,43502502,0,1876000,0,52961129,644089.100815296,4880337.1008153,"FALSE"
"94201067",2019,"55","551","5510",250000,88321,161679,NA,NA,32,1,0,0,0,5496621,0,1990586,1429972,0,3294911,0,7487207,5515962,0,1879601,1597274,0,3236815,0,7395563,NA,NA,NA
"94201288",2019,"55","551","5510",1984841,1367238,617603,33,33,32,1,0,0,0,3469330,13407,1628832,0.513101921495725,0.190075227195432,50000,0,5111569,3660322,11506,1591312,4065982,317868,55868,47723,5263140,472332.007264551,1089935.00726455,"FALSE"
"94201516",2019,"55","551","5510",2598222,1866631,731591,1,1,33,0,0,0,0,2728039,0,1549255,0.0524814680173464,0.266765274843458,1180679,0,4277294,2788785,0,874682,749368,778389,1207870,0,3663467,7436.46048109966,739027.4604811,"FALSE"
"94201922",2019,"55","551","5510",2235597,1691642,543955,3,3,32,0,0,0,0,5318200,89258,6543028,0.322171448169104,6.45406792113761e-005,1526259,1771481,11950486,5426646,116660,6396137,1739572,6317331,1524954,1997564,11939443,22309.381443299,566264.381443299,"FALSE"
"94202181",2019,"55","551","5510",18000,16158,1842,NA,NA,32,0,0,0,0,146604,0,216155,324764,0,35236,0,362759,147090,0,223026,323603,0,35236,0,370116,NA,NA,NA
"94202212",2019,"55","551","5510",10597,7676,2921,NA,NA,32,0,0,0,0,156295,0,36502,143319,0,9000,0,192797,155578,0,29945,145523,0,0,0,185523,NA,NA,NA
"94202285",2019,"55","551","5510",46521,49409,-2888,NA,NA,31,0,0,0,0,415278,0,12288,296312,0,72105,0,427566,425756,0,9000,315194,0,76465,0,434756,NA,NA,NA
"94202297",2019,"55","551","5510",88816,109406,-20590,NA,NA,31,0,0,0,0,405362,0,143348,308799,0,0,0,548710,432357,0,147769,332375,0,0,0,580126,NA,NA,NA
"94202316",2019,"55","551","5510",11372,9346,2026,NA,NA,31,0,0,0,0,146308,0,14325,156645,0,0,0,160633,144754,0,13547,155484,0,0,0,158301,NA,NA,NA
"94202377",2019,"55","551","5510",15000,11148,3852,NA,NA,31,0,0,0,0,48894,0,65502,84054,0,0,0,114396,53835,0,56016,85144,0,0,0,109851,NA,NA,NA
"94202408",2019,"55","551","5510",35000,5674,29326,NA,NA,31,0,0,0,0,160327,0,315856,434707,0,0,0,476183,160338,0,317018,433567,0,0,0,477356,NA,NA,NA
"94202410",2019,"55","551","5510",131758,115342,16416,NA,NA,30,0,0,0,0,511939,0,38528,369896,0,68019,0,550467,522670,0,47615,374557,0,73692,0,570285,NA,NA,NA
"94202433",2019,"55","551","5510",101044,95569,5475,NA,NA,30,0,0,0,0,460140,0,70781,515740,0,0,0,530921,462575,0,81764,529076,0,0,0,544339,NA,NA,NA
"94202469",2019,"55","551","5510",37516,37859,-343,NA,NA,30,0,0,0,0,200277,0,56993,145853,111402,0,0,257270,199433,0,64177,152200,111402,0,0,263610,NA,NA,NA
"94202470",2019,"55","551","5510",413155,167890,245265,NA,NA,30,1,0,0,0,753723,2517,900805,1177983,0,0,0,1657045,765833,2674,800112,1456696,0,0,0,1568619,NA,NA,NA
"94202501",2019,"55","551","5510",8098,857,7241,NA,NA,32,0,0,0,0,168143,0,14618,182761,0,0,0,182761,168143,0,7377,175520,0,0,0,175520,NA,NA,NA
"94202525",2019,"55","551","5510",14000,6189,7811,NA,NA,30,0,0,0,0,397803,0,309583,706882,0,0,0,707386,400486,0,300078,700168,0,0,0,700564,NA,NA,NA
"94202549",2019,"55","551","5510",0,25460,-25460,NA,NA,119,0,0,0,0,184485,0,17772,89913,0,0,0,202257,184485,0,24799,209284,0,0,0,209284,NA,NA,NA
"94202550",2019,"55","551","5510",190379,191339,-960,NA,NA,119,0,0,0,0,712736,0,1377526,2057056,0,0,0,2090262,751787,0,1388496,2113496,0,0,0,2140283,NA,NA,NA
"94202562",2019,"55","551","5510",35658,8333,27325,NA,NA,30,0,0,0,0,21372,0,82617,94902,0,0,0,103989,21372,0,59771,74484,0,0,0,81143,NA,NA,NA
"94202629",2019,"55","551","5510",675583,482638,192945,NA,NA,30,0,0,0,0,2626108,0,377255,1852639,0,0,0,3003363,2442439,0,258796,1792382,0,0,0,2701235,NA,NA,NA
"94202967",2019,"55","551","5510",264433,200806,63627,2,2,119,0,0,0,0,309809,2181,273257,0.550569130222552,0.0225509106015683,92343,0,585247,303942,1650,255142,177225,0,90478,0,560734,14872.9209621993,78499.9209621993,"FALSE"
"94203141",2019,"55","551","5510",82000,8402,73598,NA,NA,33,0,0,0,0,295482,0,453064,748546,0,0,0,748546,215319,8116,264136,432454,0,0,20000,487571,NA,NA,NA
"94203153",2019,"55","551","5510",142590,89323,53267,NA,NA,33,0,0,0,0,444282,0,86426,525595,0,0,0,530708,434336,0,65594,488574,0,0,0,499930,NA,NA,NA
